Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request_Date,Request_Hour,Request_Day,Ride_Duration_Minutes,Time_Slot,Ride_Category
50,City,100,Trip Completed,2016-07-11 03:22:00,2016-07-11 03:57:00,2016-07-11,3,Monday,35.0,Late Night,Short Ride
102,Airport,100,Trip Completed,2016-07-11 05:01:00,2016-07-11 05:38:00,2016-07-11,5,Monday,37.0,Morning,Short Ride
211,City,100,Trip Completed,2016-07-11 06:08:00,2016-07-11 06:47:00,2016-07-11,6,Monday,39.0,Morning,Short Ride
510,City,100,Trip Completed,2016-07-11 09:40:00,2016-07-11 11:01:00,2016-07-11,9,Monday,81.0,Morning,Long Ride
1548,Airport,100,Trip Completed,2016-07-12 06:10:00,2016-07-12 07:12:00,2016-07-12,6,Tuesday,62.0,Morning,Long Ride
2208,City,100,Trip Completed,2016-07-12 17:59:00,2016-07-12 19:00:00,2016-07-12,17,Tuesday,61.0,Evening,Long Ride
4030,City,100,Trip Completed,2016-07-14 00:13:43,2016-07-14 00:47:55,2016-07-14,0,Thursday,34.2,Late Night,Short Ride
4370,City,100,Trip Completed,2016-07-14 07:36:53,2016-07-14 08:16:29,2016-07-14,7,Thursday,39.6,Morning,Short Ride
5834,Airport,100,Trip Completed,2016-07-15 08:54:03,2016-07-15 10:05:53,2016-07-15,8,Friday,71.83333333333333,Morning,Long Ride
639,City,101,Trip Completed,2016-07-11 12:28:00,2016-07-11 12:56:00,2016-07-11,12,Monday,28.0,Afternoon,Short Ride
1451,Airport,101,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:40:00,2016-07-12,4,Tuesday,47.0,Late Night,Average Ride
2335,City,101,Trip Completed,2016-07-12 19:15:00,2016-07-12 20:02:00,2016-07-12,19,Tuesday,47.0,Evening,Average Ride
2572,Airport,101,Trip Completed,2016-07-12 21:35:00,2016-07-12 22:42:00,2016-07-12,21,Tuesday,67.0,Night,Long Ride
3326,Airport,101,Trip Completed,2016-07-13 12:29:20,2016-07-13 13:09:40,2016-07-13,12,Wednesday,40.333333333333336,Afternoon,Short Ride
3916,City,101,Trip Completed,2016-07-13 22:08:13,2016-07-13 23:22:35,2016-07-13,22,Wednesday,74.36666666666666,Night,Long Ride
4514,City,101,Trip Completed,2016-07-14 09:16:24,2016-07-14 10:16:38,2016-07-14,9,Thursday,60.233333333333334,Morning,Long Ride
6604,City,101,Trip Completed,2016-07-15 21:42:04,2016-07-15 22:19:18,2016-07-15,21,Friday,37.233333333333334,Night,Short Ride
373,Airport,102,Trip Completed,2016-07-11 08:09:00,2016-07-11 09:16:00,2016-07-11,8,Monday,67.0,Morning,Long Ride
1338,Airport,102,Trip Completed,2016-07-11 23:23:00,2016-07-11 23:58:00,2016-07-11,23,Monday,35.0,Night,Short Ride
1830,City,102,Trip Completed,2016-07-12 09:33:00,2016-07-12 10:43:00,2016-07-12,9,Tuesday,70.0,Morning,Long Ride
2274,City,102,Trip Completed,2016-07-12 18:33:00,2016-07-12 19:22:00,2016-07-12,18,Tuesday,49.0,Evening,Average Ride
3224,Airport,102,Trip Completed,2016-07-13 09:52:22,2016-07-13 10:28:33,2016-07-13,9,Wednesday,36.18333333333333,Morning,Short Ride
5321,City,102,Trip Completed,2016-07-14 22:09:50,2016-07-14 22:46:06,2016-07-14,22,Thursday,36.266666666666666,Night,Short Ride
5520,City,102,Trip Completed,2016-07-15 05:17:46,2016-07-15 06:01:41,2016-07-15,5,Friday,43.916666666666664,Morning,Short Ride
5842,City,102,Trip Completed,2016-07-15 09:04:30,2016-07-15 09:53:01,2016-07-15,9,Friday,48.516666666666666,Morning,Average Ride
6429,Airport,102,Trip Completed,2016-07-15 19:49:10,2016-07-15 20:34:01,2016-07-15,19,Friday,44.85,Evening,Average Ride
6704,Airport,102,Trip Completed,2016-07-15 22:58:01,2016-07-15 23:59:35,2016-07-15,22,Friday,61.56666666666667,Night,Long Ride
2057,Airport,103,Trip Completed,2016-07-12 15:02:00,2016-07-12 15:36:00,2016-07-12,15,Tuesday,34.0,Afternoon,Short Ride
3723,Airport,103,Trip Completed,2016-07-13 20:03:45,2016-07-13 20:57:08,2016-07-13,20,Wednesday,53.38333333333333,Evening,Average Ride
4492,City,103,Trip Completed,2016-07-14 09:01:49,2016-07-14 10:05:11,2016-07-14,9,Thursday,63.36666666666667,Morning,Long Ride
5153,Airport,103,Trip Completed,2016-07-14 20:29:19,2016-07-14 21:38:20,2016-07-14,20,Thursday,69.01666666666667,Evening,Long Ride
6531,City,103,Trip Completed,2016-07-15 20:49:25,2016-07-15 21:27:36,2016-07-15,20,Friday,38.18333333333333,Evening,Short Ride
521,City,104,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:55:00,2016-07-11,9,Monday,67.0,Morning,Long Ride
1850,City,104,Trip Completed,2016-07-12 09:45:00,2016-07-12 10:20:00,2016-07-12,9,Tuesday,35.0,Morning,Short Ride
2851,Airport,104,Trip Completed,2016-07-13 05:31:53,2016-07-13 06:39:33,2016-07-13,5,Wednesday,67.66666666666667,Morning,Long Ride
5380,Airport,104,Trip Completed,2016-07-14 23:50:28,2016-07-15 00:39:55,2016-07-14,23,Thursday,49.45,Night,Average Ride
5917,Airport,104,Trip Completed,2016-07-15 10:04:16,2016-07-15 10:54:15,2016-07-15,10,Friday,49.983333333333334,Morning,Average Ride
148,Airport,105,Trip Completed,2016-07-11 05:36:00,2016-07-11 06:46:00,2016-07-11,5,Monday,70.0,Morning,Long Ride
1113,City,105,Trip Completed,2016-07-11 20:18:00,2016-07-11 20:55:00,2016-07-11,20,Monday,37.0,Evening,Short Ride
1758,Airport,105,Trip Completed,2016-07-12 08:44:00,2016-07-12 09:19:00,2016-07-12,8,Tuesday,35.0,Morning,Short Ride
2395,Airport,105,Trip Completed,2016-07-12 19:55:00,2016-07-12 20:50:00,2016-07-12,19,Tuesday,55.0,Evening,Average Ride
2708,Airport,105,Trip Completed,2016-07-13 01:22:32,2016-07-13 02:35:10,2016-07-13,1,Wednesday,72.63333333333334,Late Night,Long Ride
2995,City,105,Trip Completed,2016-07-13 07:07:32,2016-07-13 08:08:45,2016-07-13,7,Wednesday,61.21666666666667,Morning,Long Ride
3993,City,105,Trip Completed,2016-07-13 23:31:47,2016-07-14 00:14:14,2016-07-13,23,Wednesday,42.45,Night,Short Ride
4724,City,105,Trip Completed,2016-07-14 13:52:36,2016-07-14 14:29:40,2016-07-14,13,Thursday,37.06666666666667,Afternoon,Short Ride
5144,Airport,105,Trip Completed,2016-07-14 20:21:02,2016-07-14 21:16:51,2016-07-14,20,Thursday,55.81666666666667,Evening,Average Ride
5572,City,105,Trip Completed,2016-07-15 05:46:37,2016-07-15 06:40:01,2016-07-15,5,Friday,53.4,Morning,Average Ride
5740,Airport,105,Trip Completed,2016-07-15 07:50:35,2016-07-15 08:58:39,2016-07-15,7,Friday,68.06666666666666,Morning,Long Ride
5938,City,105,Trip Completed,2016-07-15 10:16:24,2016-07-15 11:06:42,2016-07-15,10,Friday,50.3,Morning,Average Ride
6299,City,105,Trip Completed,2016-07-15 18:25:54,2016-07-15 19:07:36,2016-07-15,18,Friday,41.7,Evening,Short Ride
6695,Airport,105,Trip Completed,2016-07-15 22:45:03,2016-07-16 00:02:06,2016-07-15,22,Friday,77.05,Night,Long Ride
507,Airport,106,Trip Completed,2016-07-11 09:40:00,2016-07-11 10:38:00,2016-07-11,9,Monday,58.0,Morning,Average Ride
1135,Airport,106,Trip Completed,2016-07-11 20:37:00,2016-07-11 21:29:00,2016-07-11,20,Monday,52.0,Evening,Average Ride
1479,City,106,Trip Completed,2016-07-12 05:16:00,2016-07-12 05:58:00,2016-07-12,5,Tuesday,42.0,Morning,Short Ride
3275,City,106,Trip Completed,2016-07-13 10:39:32,2016-07-13 11:39:21,2016-07-13,10,Wednesday,59.81666666666667,Morning,Average Ride
4078,City,106,Trip Completed,2016-07-14 02:10:33,2016-07-14 03:05:32,2016-07-14,2,Thursday,54.983333333333334,Late Night,Average Ride
4176,Airport,106,Trip Completed,2016-07-14 05:18:01,2016-07-14 06:01:38,2016-07-14,5,Thursday,43.61666666666667,Morning,Short Ride
4776,City,106,Trip Completed,2016-07-14 16:16:30,2016-07-14 17:31:10,2016-07-14,16,Thursday,74.66666666666667,Afternoon,Long Ride
4899,Airport,106,Trip Completed,2016-07-14 18:02:51,2016-07-14 19:01:55,2016-07-14,18,Thursday,59.06666666666667,Evening,Average Ride
35,City,107,Trip Completed,2016-07-11 02:36:00,2016-07-11 03:03:00,2016-07-11,2,Monday,27.0,Late Night,Short Ride
161,Airport,107,Trip Completed,2016-07-11 05:36:00,2016-07-11 06:10:00,2016-07-11,5,Monday,34.0,Morning,Short Ride
831,Airport,107,Trip Completed,2016-07-11 17:30:00,2016-07-11 18:19:00,2016-07-11,17,Monday,49.0,Evening,Average Ride
1080,Airport,107,Trip Completed,2016-07-11 19:59:00,2016-07-11 20:38:00,2016-07-11,19,Monday,39.0,Evening,Short Ride
2496,City,107,Trip Completed,2016-07-12 20:53:00,2016-07-12 21:33:00,2016-07-12,20,Tuesday,40.0,Evening,Short Ride
3141,City,107,Trip Completed,2016-07-13 08:58:47,2016-07-13 09:28:32,2016-07-13,8,Wednesday,29.75,Morning,Short Ride
3297,City,107,Trip Completed,2016-07-13 11:37:32,2016-07-13 12:14:07,2016-07-13,11,Wednesday,36.583333333333336,Morning,Short Ride
3602,Airport,107,Trip Completed,2016-07-13 18:40:02,2016-07-13 19:13:36,2016-07-13,18,Wednesday,33.56666666666667,Evening,Short Ride
4150,City,107,Trip Completed,2016-07-14 04:51:03,2016-07-14 05:50:07,2016-07-14,4,Thursday,59.06666666666667,Late Night,Average Ride
4361,City,107,Trip Completed,2016-07-14 07:29:29,2016-07-14 08:28:35,2016-07-14,7,Thursday,59.1,Morning,Average Ride
4642,City,107,Trip Completed,2016-07-14 11:44:26,2016-07-14 12:41:11,2016-07-14,11,Thursday,56.75,Morning,Average Ride
4752,City,107,Trip Completed,2016-07-14 15:19:35,2016-07-14 16:11:37,2016-07-14,15,Thursday,52.03333333333333,Afternoon,Average Ride
4849,City,107,Trip Completed,2016-07-14 17:39:27,2016-07-14 18:44:26,2016-07-14,17,Thursday,64.98333333333333,Evening,Long Ride
6199,City,107,Trip Completed,2016-07-15 17:25:23,2016-07-15 18:19:03,2016-07-15,17,Friday,53.666666666666664,Evening,Average Ride
241,City,108,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:17:00,2016-07-11,6,Monday,46.0,Morning,Average Ride
1339,Airport,108,Trip Completed,2016-07-11 23:25:00,2016-07-12 00:32:00,2016-07-11,23,Monday,67.0,Night,Long Ride
1454,City,108,Trip Completed,2016-07-12 04:54:00,2016-07-12 06:07:00,2016-07-12,4,Tuesday,73.0,Late Night,Long Ride
4342,City,108,Trip Completed,2016-07-14 07:17:09,2016-07-14 08:15:45,2016-07-14,7,Thursday,58.6,Morning,Average Ride
6766,City,108,Trip Completed,2016-07-15 00:06:56,2016-07-15 01:10:34,2016-07-15,0,Friday,63.63333333333333,Late Night,Long Ride
6213,City,108,Trip Completed,2016-07-15 17:30:09,2016-07-15 18:32:51,2016-07-15,17,Friday,62.7,Evening,Long Ride
41,City,109,Trip Completed,2016-07-11 02:47:00,2016-07-11 03:23:00,2016-07-11,2,Monday,36.0,Late Night,Short Ride
279,Airport,109,Trip Completed,2016-07-11 06:58:00,2016-07-11 07:47:00,2016-07-11,6,Monday,49.0,Morning,Average Ride
952,City,109,Trip Completed,2016-07-11 18:39:00,2016-07-11 19:19:00,2016-07-11,18,Monday,40.0,Evening,Short Ride
1200,Airport,109,Trip Completed,2016-07-11 21:13:00,2016-07-11 22:29:00,2016-07-11,21,Monday,76.0,Night,Long Ride
1775,City,109,Trip Completed,2016-07-12 08:57:00,2016-07-12 09:52:00,2016-07-12,8,Tuesday,55.0,Morning,Average Ride
1953,Airport,109,Trip Completed,2016-07-12 11:38:00,2016-07-12 12:41:00,2016-07-12,11,Tuesday,63.0,Morning,Long Ride
3270,City,109,Trip Completed,2016-07-13 10:28:01,2016-07-13 11:04:59,2016-07-13,10,Wednesday,36.96666666666667,Morning,Short Ride
3497,Airport,109,Trip Completed,2016-07-13 17:32:20,2016-07-13 18:27:42,2016-07-13,17,Wednesday,55.36666666666667,Evening,Average Ride
3897,Airport,109,Trip Completed,2016-07-13 22:00:50,2016-07-13 22:37:59,2016-07-13,22,Wednesday,37.15,Night,Short Ride
4601,City,109,Trip Completed,2016-07-14 10:13:30,2016-07-14 10:52:16,2016-07-14,10,Thursday,38.766666666666666,Morning,Short Ride
4621,Airport,109,Trip Completed,2016-07-14 11:02:21,2016-07-14 11:46:14,2016-07-14,11,Thursday,43.88333333333333,Morning,Short Ride
5061,City,109,Trip Completed,2016-07-14 19:29:16,2016-07-14 20:13:18,2016-07-14,19,Thursday,44.03333333333333,Evening,Short Ride
5359,City,109,Trip Completed,2016-07-14 23:21:57,2016-07-15 00:24:00,2016-07-14,23,Thursday,62.05,Night,Long Ride
6179,Airport,109,Trip Completed,2016-07-15 16:53:17,2016-07-15 18:08:57,2016-07-15,16,Friday,75.66666666666667,Afternoon,Long Ride
469,Airport,110,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:04:00,2016-07-11,9,Monday,40.0,Morning,Short Ride
914,City,110,Trip Completed,2016-07-11 18:17:00,2016-07-11 18:58:00,2016-07-11,18,Monday,41.0,Evening,Short Ride
1386,Airport,110,Trip Completed,2016-07-12 01:30:00,2016-07-12 02:42:00,2016-07-12,1,Tuesday,72.0,Late Night,Long Ride
1935,City,110,Trip Completed,2016-07-12 11:16:00,2016-07-12 12:17:00,2016-07-12,11,Tuesday,61.0,Morning,Long Ride
3243,Airport,110,Trip Completed,2016-07-13 10:03:58,2016-07-13 10:46:44,2016-07-13,10,Wednesday,42.766666666666666,Morning,Short Ride
3449,City,110,Trip Completed,2016-07-13 16:52:29,2016-07-13 17:21:31,2016-07-13,16,Wednesday,29.033333333333335,Afternoon,Short Ride
4500,City,110,Trip Completed,2016-07-14 09:04:43,2016-07-14 10:09:11,2016-07-14,9,Thursday,64.46666666666667,Morning,Long Ride
5328,Airport,110,Trip Completed,2016-07-14 22:10:37,2016-07-14 22:51:25,2016-07-14,22,Thursday,40.8,Night,Short Ride
5576,City,110,Trip Completed,2016-07-15 05:53:20,2016-07-15 06:25:29,2016-07-15,5,Friday,32.15,Morning,Short Ride
6112,Airport,110,Trip Completed,2016-07-15 15:06:46,2016-07-15 16:12:22,2016-07-15,15,Friday,65.6,Afternoon,Long Ride
6438,Airport,110,Trip Completed,2016-07-15 19:54:08,2016-07-15 20:36:23,2016-07-15,19,Friday,42.25,Evening,Short Ride
707,Airport,111,Trip Completed,2016-07-11 14:17:00,2016-07-11 14:55:00,2016-07-11,14,Monday,38.0,Afternoon,Short Ride
1136,Airport,111,Trip Completed,2016-07-11 20:32:00,2016-07-11 21:20:00,2016-07-11,20,Monday,48.0,Evening,Average Ride
2961,Airport,111,Trip Completed,2016-07-13 06:48:57,2016-07-13 07:47:08,2016-07-13,6,Wednesday,58.18333333333333,Morning,Average Ride
3428,City,111,Trip Completed,2016-07-13 15:55:17,2016-07-13 16:45:19,2016-07-13,15,Wednesday,50.03333333333333,Afternoon,Average Ride
4045,Airport,111,Trip Completed,2016-07-14 00:56:22,2016-07-14 01:22:47,2016-07-14,0,Thursday,26.416666666666668,Late Night,Short Ride
5399,City,111,Trip Completed,2016-07-15 00:58:19,2016-07-15 02:16:07,2016-07-15,0,Friday,77.8,Late Night,Long Ride
5730,City,111,Trip Completed,2016-07-15 07:50:12,2016-07-15 08:45:09,2016-07-15,7,Friday,54.95,Morning,Average Ride
180,Airport,112,Trip Completed,2016-07-11 05:48:00,2016-07-11 06:28:00,2016-07-11,5,Monday,40.0,Morning,Short Ride
1694,City,112,Trip Completed,2016-07-12 07:54:00,2016-07-12 08:48:00,2016-07-12,7,Tuesday,54.0,Morning,Average Ride
2294,City,112,Trip Completed,2016-07-12 18:47:00,2016-07-12 19:49:00,2016-07-12,18,Tuesday,62.0,Evening,Long Ride
3630,City,112,Trip Completed,2016-07-13 18:59:56,2016-07-13 19:59:30,2016-07-13,18,Wednesday,59.56666666666667,Evening,Average Ride
3978,City,112,Trip Completed,2016-07-13 23:18:14,2016-07-13 23:46:18,2016-07-13,23,Wednesday,28.066666666666666,Night,Short Ride
4426,City,112,Trip Completed,2016-07-14 08:21:49,2016-07-14 09:08:49,2016-07-14,8,Thursday,47.0,Morning,Average Ride
5115,Airport,112,Trip Completed,2016-07-14 20:03:46,2016-07-14 21:08:12,2016-07-14,20,Thursday,64.43333333333334,Evening,Long Ride
5558,Airport,112,Trip Completed,2016-07-15 05:32:12,2016-07-15 06:05:55,2016-07-15,5,Friday,33.71666666666667,Morning,Short Ride
5827,Airport,112,Trip Completed,2016-07-15 08:52:58,2016-07-15 09:29:41,2016-07-15,8,Friday,36.71666666666667,Morning,Short Ride
6063,Airport,112,Trip Completed,2016-07-15 13:48:53,2016-07-15 14:19:12,2016-07-15,13,Friday,30.316666666666666,Afternoon,Short Ride
6691,Airport,112,Trip Completed,2016-07-15 22:47:31,2016-07-16 00:01:05,2016-07-15,22,Friday,73.56666666666666,Night,Long Ride
170,City,113,Trip Completed,2016-07-11 05:45:00,2016-07-11 06:39:00,2016-07-11,5,Monday,54.0,Morning,Average Ride
1326,Airport,113,Trip Completed,2016-07-11 23:06:00,2016-07-12 00:07:00,2016-07-11,23,Monday,61.0,Night,Long Ride
1476,City,113,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:04:00,2016-07-12,5,Tuesday,48.0,Morning,Average Ride
2937,Airport,113,Trip Completed,2016-07-13 06:27:11,2016-07-13 07:15:24,2016-07-13,6,Wednesday,48.21666666666667,Morning,Average Ride
3973,City,113,Trip Completed,2016-07-13 22:58:36,2016-07-13 23:51:51,2016-07-13,22,Wednesday,53.25,Night,Average Ride
4644,City,113,Trip Completed,2016-07-14 11:47:32,2016-07-14 12:20:33,2016-07-14,11,Thursday,33.016666666666666,Morning,Short Ride
5086,Airport,113,Trip Completed,2016-07-14 19:41:45,2016-07-14 21:02:52,2016-07-14,19,Thursday,81.11666666666666,Evening,Long Ride
6572,Airport,113,Trip Completed,2016-07-15 21:11:01,2016-07-15 22:02:20,2016-07-15,21,Friday,51.31666666666667,Night,Average Ride
6755,Airport,113,Trip Completed,2016-07-15 23:57:32,2016-07-16 01:09:24,2016-07-15,23,Friday,71.86666666666666,Night,Long Ride
1483,City,114,Trip Completed,2016-07-12 05:22:00,2016-07-12 06:22:00,2016-07-12,5,Tuesday,60.0,Morning,Long Ride
1844,City,114,Trip Completed,2016-07-12 09:40:00,2016-07-12 10:11:00,2016-07-12,9,Tuesday,31.0,Morning,Short Ride
2120,Airport,114,Trip Completed,2016-07-12 16:44:00,2016-07-12 17:33:00,2016-07-12,16,Tuesday,49.0,Afternoon,Average Ride
2411,City,114,Trip Completed,2016-07-12 20:04:00,2016-07-12 20:40:00,2016-07-12,20,Tuesday,36.0,Evening,Short Ride
2903,Airport,114,Trip Completed,2016-07-13 06:00:19,2016-07-13 06:40:37,2016-07-13,6,Wednesday,40.3,Morning,Short Ride
3289,City,114,Trip Completed,2016-07-13 11:06:44,2016-07-13 11:51:09,2016-07-13,11,Wednesday,44.416666666666664,Morning,Short Ride
3859,Airport,114,Trip Completed,2016-07-13 21:38:18,2016-07-13 22:28:35,2016-07-13,21,Wednesday,50.28333333333333,Night,Average Ride
4313,City,114,Trip Completed,2016-07-14 06:49:43,2016-07-14 07:44:15,2016-07-14,6,Thursday,54.53333333333333,Morning,Average Ride
5325,City,114,Trip Completed,2016-07-14 22:11:41,2016-07-14 23:12:36,2016-07-14,22,Thursday,60.916666666666664,Night,Long Ride
5906,City,114,Trip Completed,2016-07-15 09:56:43,2016-07-15 10:29:00,2016-07-15,9,Friday,32.28333333333333,Morning,Short Ride
6049,City,114,Trip Completed,2016-07-15 13:27:33,2016-07-15 14:32:29,2016-07-15,13,Friday,64.93333333333334,Afternoon,Long Ride
664,Airport,115,Trip Completed,2016-07-11 12:58:00,2016-07-11 14:07:00,2016-07-11,12,Monday,69.0,Afternoon,Long Ride
750,City,115,Trip Completed,2016-07-11 15:52:00,2016-07-11 16:27:00,2016-07-11,15,Monday,35.0,Afternoon,Short Ride
1950,City,115,Trip Completed,2016-07-12 11:33:00,2016-07-12 12:04:00,2016-07-12,11,Tuesday,31.0,Morning,Short Ride
2989,Airport,115,Trip Completed,2016-07-13 07:08:16,2016-07-13 07:42:11,2016-07-13,7,Wednesday,33.916666666666664,Morning,Short Ride
3266,Airport,115,Trip Completed,2016-07-13 10:27:47,2016-07-13 11:19:30,2016-07-13,10,Wednesday,51.71666666666667,Morning,Average Ride
4358,Airport,115,Trip Completed,2016-07-14 07:25:12,2016-07-14 08:08:40,2016-07-14,7,Thursday,43.46666666666667,Morning,Short Ride
4720,Airport,115,Trip Completed,2016-07-14 13:48:48,2016-07-14 14:41:09,2016-07-14,13,Thursday,52.35,Afternoon,Average Ride
5019,City,115,Trip Completed,2016-07-14 19:07:33,2016-07-14 19:59:54,2016-07-14,19,Thursday,52.35,Evening,Average Ride
5925,City,115,Trip Completed,2016-07-15 10:08:04,2016-07-15 10:32:39,2016-07-15,10,Friday,24.583333333333332,Morning,Short Ride
112,Airport,116,Trip Completed,2016-07-11 05:01:00,2016-07-11 06:04:00,2016-07-11,5,Monday,63.0,Morning,Long Ride
213,City,116,Trip Completed,2016-07-11 06:15:00,2016-07-11 06:57:00,2016-07-11,6,Monday,42.0,Morning,Short Ride
1818,Airport,116,Trip Completed,2016-07-12 09:29:00,2016-07-12 10:38:00,2016-07-12,9,Tuesday,69.0,Morning,Long Ride
2018,Airport,116,Trip Completed,2016-07-12 13:39:00,2016-07-12 14:19:00,2016-07-12,13,Tuesday,40.0,Afternoon,Short Ride
3231,Airport,116,Trip Completed,2016-07-13 09:57:52,2016-07-13 10:48:18,2016-07-13,9,Wednesday,50.43333333333333,Morning,Average Ride
3378,Airport,116,Trip Completed,2016-07-13 14:19:59,2016-07-13 14:58:52,2016-07-13,14,Wednesday,38.88333333333333,Afternoon,Short Ride
3896,City,116,Trip Completed,2016-07-13 21:55:01,2016-07-13 22:54:33,2016-07-13,21,Wednesday,59.53333333333333,Night,Average Ride
4828,City,116,Trip Completed,2016-07-14 17:26:14,2016-07-14 17:59:47,2016-07-14,17,Thursday,33.55,Evening,Short Ride
5944,City,116,Trip Completed,2016-07-15 10:23:18,2016-07-15 11:33:59,2016-07-15,10,Friday,70.68333333333334,Morning,Long Ride
6245,Airport,116,Trip Completed,2016-07-15 17:58:28,2016-07-15 18:57:00,2016-07-15,17,Friday,58.53333333333333,Evening,Average Ride
3957,City,117,Trip Completed,2016-07-13 22:42:16,2016-07-13 23:43:32,2016-07-13,22,Wednesday,61.266666666666666,Night,Long Ride
4066,Airport,117,Trip Completed,2016-07-14 01:56:01,2016-07-14 03:07:14,2016-07-14,1,Thursday,71.21666666666667,Late Night,Long Ride
4691,City,117,Trip Completed,2016-07-14 13:01:57,2016-07-14 13:54:26,2016-07-14,13,Thursday,52.483333333333334,Afternoon,Average Ride
6153,Airport,117,Trip Completed,2016-07-15 16:23:13,2016-07-15 17:33:03,2016-07-15,16,Friday,69.83333333333333,Afternoon,Long Ride
260,City,118,Trip Completed,2016-07-11 06:45:00,2016-07-11 07:54:00,2016-07-11,6,Monday,69.0,Morning,Long Ride
1077,Airport,118,Trip Completed,2016-07-11 19:55:00,2016-07-11 20:44:00,2016-07-11,19,Monday,49.0,Evening,Average Ride
1316,City,118,Trip Completed,2016-07-11 22:54:00,2016-07-11 23:45:00,2016-07-11,22,Monday,51.0,Night,Average Ride
1754,City,118,Trip Completed,2016-07-12 08:42:00,2016-07-12 09:39:00,2016-07-12,8,Tuesday,57.0,Morning,Average Ride
2086,City,118,Trip Completed,2016-07-12 15:44:00,2016-07-12 16:30:00,2016-07-12,15,Tuesday,46.0,Afternoon,Average Ride
3044,Airport,118,Trip Completed,2016-07-13 07:38:41,2016-07-13 08:19:23,2016-07-13,7,Wednesday,40.7,Morning,Short Ride
3295,City,118,Trip Completed,2016-07-13 11:32:01,2016-07-13 12:15:03,2016-07-13,11,Wednesday,43.03333333333333,Morning,Short Ride
3347,Airport,118,Trip Completed,2016-07-13 12:58:15,2016-07-13 13:54:49,2016-07-13,12,Wednesday,56.56666666666667,Afternoon,Average Ride
